rep,id,eta_Cl,eta_V1,eta_Q,eta_V2,eta_S,eta_R0,eta_gamma,eta_MTT
2,7,0.0142411,0.0986741,0.00296918,0,-0.0184975,0.00282678,-0.0107093,0.000345071
3,7,-0.0037126,0.0189781,0.00272721,0,0.00594802,-0.00196331,-0.00509294,-0.00015011
4,7,0.00284388,0.0300939,-0.00427784,0,-0.0246833,8.43239e-05,0.0206864,-0.00118318
5,7,-0.0034137,0.0365031,-0.00324653,0,-0.0103239,0.00220743,0.00272998,0.000427319
6,7,0.00390867,0.101678,-0.01204,0,0.0039183,-0.00135974,0.00409041,6.92489e-05
7,7,0.00645513,0.0737886,-0.000370841,0,0.00867169,-0.0019398,0.00569561,0.00107062
8,7,-0.00411192,0.0251291,-0.00453263,0,-0.0186894,-0.00165162,-0.0105442,0.00141947
9,7,0.00765326,0.0800323,-0.00195891,0,-0.01704,-0.00108836,-0.0107542,0.000732412
10,7,0.00337706,0.0788845,0.00656489,0,0.00272632,0.00123039,-0.0146123,-0.000547764
1,8,0.000656914,0.39677,0.00316114,0,-0.00911793,-0.00233796,0.00157425,0.000239495
2,8,0.000152423,0.419681,-0.00450419,0,-0.00663786,-0.00284439,-0.00269875,7.03442e-05
3,8,-0.00348375,0.339537,-0.00531562,0,0.00216299,0.00132936,-0.00057373,0.000668264
4,8,0.00439117,0.371244,-0.000498487,0,-0.0101072,-0.000106187,0.00798221,0.000872308
5,8,0.00109174,0.364342,0.00506028,0,-0.00695199,0.00314498,-0.0165673,0.00143195
6,8,0.00794571,0.424711,-0.00660819,0,-0.0138135,-0.000629345,-0.00920371,0.0012376
7,8,0.00681242,0.47666,0.0030132,0,0.0151344,-0.00265995,-0.00846875,5.51734e-06
8,8,0.00580127,0.391909,-0.00117486,0,-0.00124757,0.00273857,0.00277396,-0.000551839
9,8,0.0095227,0.404947,-0.00508205,0,-0.00174732,0.00182576,-0.0111931,0.0013524
10,8,-0.00293467,0.377828,-0.0103122,0,0.0086838,-0.00101163,-0.00290134,-0.000132532
1,9,-0.00330146,0.24561,-0.0055178,0,0.0168923,0.000730249,0.00019064,0.000990921
2,9,0.00131486,0.268876,-0.00067052,0,0.00749171,-0.000900572,0.00246243,-0.0005335
3,9,0.00581421,0.170643,-0.0056204,0,0.0114264,0.000544707,-0.00972738,0.00124909
4,9,0.00228428,0.270173,0.00435516,0,0.00826106,-0.00143302,0.00767445,0.000822442
5,9,-0.00504065,0.244654,0.0118273,0,-0.0124938,0.000391717,0.0135994,0.000556936
6,9,-0.00411719,0.263403,-0.00156763,0,-0.00550791,0.000483949,0.0147814,0.000689086
7,9,-0.001447,0.27436,-0.0154043,0,0.00510617,-0.00349823,-0.00209493,0.00175533
8,9,0.00645936,0.254902,0.00478997,0,0.0144319,-0.0011059,0.00858713,0.000336459
9,9,-0.00377898,0.262055,-0.00317707,0,0.0113777,-6.39319e-05,0.00467682,-6.11921e-05
10,9,0.000959875,0.30811,-0.00203358,0,0.00115368,-0.000696757,0.00201111,0.000821743
1,10,0.00061681,0.346551,0.00440057,0,-0.00363643,-0.000613414,-0.00917044,0.0014365
2,10,-0.0010605,0.275314,-0.00795719,0,0.00341707,0.00324987,-0.0116552,-0.00121347
3,10,-0.00176833,0.235824,0.0119307,0,0.00740931,0.00152579,-0.00699507,0.000392717
4,10,0.000772079,0.220845,-0.00343841,0,-0.0187867,-0.00199222,0.00372582,-0.00012605
5,10,0.0062668,0.296132,-0.00438097,0,-0.00285714,0.00105057,0.00741073,0.00144802
6,10,-0.00828322,0.288373,-0.0098291,0,0.011074,-0.00154598,-0.00266162,0.000606256
7,10,0.000131573,0.26062,0.00236223,0,-0.0029736,-0.00239978,-0.000396314,0.000717843
8,10,0.00508035,0.295075,0.00944006,0,-0.0127924,-0.000773597,0.000459313,-2.06179e-05
9,10,0.00381527,0.306416,-0.000708642,0,0.0231802,0.00161195,-0.01007,-0.000969681
10,10,0.00213862,0.273011,-0.00468758,0,0.00684486,0.00189812,-0.00475461,-0.000408688
1,11,0.00119236,0.670899,0.0015573,0,-0.0156932,-0.00111836,0.0118282,-0.00140961
2,11,0.00704462,0.66098,0.00542282,0,0.0013118,0.000812253,0.00752274,0.000555819
3,11,-0.00459657,0.630603,-0.00232638,0,0.0231971,0.00012557,0.0145276,-0.000837347
4,11,0.000845152,0.63381,-0.00363971,0,0.00420557,0.00258836,-0.00380103,0.000330307
5,11,0.00186164,0.610606,0.00412103,0,-0.0180117,0.000104994,0.00897299,0.000954353
6,11,-0.00362804,0.645664,0.00755394,0,-0.0113128,0.00102664,0.0118233,-0.000861544
7,11,-0.00667632,0.616042,0.00119561,0,0.00424154,4.60472e-05,-0.00022577,0.000477146
8,11,0.00836626,0.63201,0.00925711,0,0.00877359,-0.00410944,0.000726785,0.000434082
9,11,-0.000908579,0.620407,0.00871726,0,0.000800514,0.00125169,0.00322879,-0.000654774
10,11,-0.000383685,0.685526,0.00779036,0,-0.0198893,-0.000418861,-0.00594485,-0.000787131
1,12,-0.00428352,-0.114996,0.00626518,0,0.0152397,3.17643e-05,-0.00843545,-0.000284933
2,12,-0.00394925,-0.156336,0.00145013,0,0.0167009,0.00562444,0.00133143,3.42572e-05
3,12,0.000578202,-0.191228,-0.000308015,0,0.00435898,0.000885727,0.000314616,-0.000644607
4,12,0.00491544,-0.152784,0.00484353,0,0.0110579,0.00227407,0.00256904,0.000120816
5,12,-0.00220587,-0.21996,-0.00686218,0,-0.00340505,0.000792554,0.000925358,0.000462913
6,12,0.000373114,-0.235386,0.00580398,0,0.00205873,0.000657411,0.00416623,0.00028532
7,12,0.00236494,-0.248932,0.00723853,0,0.00410772,-0.00104161,-0.00183074,-0.000347098
8,12,-0.00239783,-0.136996,0.0060778,0,-0.0228339,0.00216458,-0.00986687,0.00136429
9,12,0.00169292,-0.21501,0.00255547,0,-0.00185471,-0.000582798,-0.00218421,-0.000796568
10,12,0.00130819,-0.152144,0.00470124,0,-0.0191575,0.00157936,0.0201813,-0.000168597
1,13,0.00573918,-0.177899,0.00508248,0,0.00764929,0.000287189,0.00183697,-0.00134474
2,13,-0.00447075,-0.162548,-0.00250527,0,-0.0235182,0.00105399,0.0118204,-0.000717378
3,13,-0.00277844,-0.16055,0.00507442,0,-0.00230363,-0.000931604,-0.0101074,-0.000305532
4,13,-0.000724396,-0.12551,0.002915,0,0.0107109,-0.00135217,-0.00327414,-0.00035448
5,13,-0.00452265,-0.190447,-0.00147342,0,-0.0179377,0.00282545,0.00153686,-0.00192406
6,13,-0.00615569,-0.178469,-0.00351152,0,-0.00408538,-0.00128574,0.0021022,0.00045465
7,13,-0.0011679,-0.186762,-0.00823236,0,0.00324008,0.000403677,-0.00538522,-0.000339122
8,13,0.00100409,-0.132683,-0.00617199,0,0.00751291,-0.000789842,-0.0100336,-0.00264072
9,13,-0.00424883,-0.20157,0.000661992,0,-0.00384423,-0.0019464,0.00281273,0.00183139
10,13,0.00407341,-0.14789,0.00785491,0,0.00996288,1.81808e-05,0.0142534,-0.00067551
1,14,-0.00453075,-0.117305,0.0104583,0,0.0200485,-0.0020974,-1.64909e-06,-0.000225147
2,14,-0.00551902,-0.0923544,0.00219625,0,0.0193792,0.000374081,0.00472286,0.000884831
3,14,-0.00638133,-0.0995961,-0.00286088,0,0.00929023,-0.000398701,-0.0134733,0.000803489
4,14,0.00137706,-0.0970908,-0.0059751,0,0.00805781,0.00136053,-0.00272941,-9.87027e-05
5,14,-0.00182662,-0.131836,0.0055757,0,0.00448156,0.00112921,0.0093329,0.00192954
6,14,-0.00690378,-0.0736532,0.000777545,0,0.00234904,0.00201336,0.00565477,0.000425875
7,14,-0.00511666,-0.103847,0.000996733,0,0.022069,0.000293314,0.00661248,0.00179436
8,14,0.00267727,-0.0362705,-0.00337532,0,-0.00995849,-0.000600507,0.00109239,-0.000275771
9,14,-0.00319207,-0.0829493,-0.00573103,0,0.00143006,-0.000132375,-0.00287968,0.000929296
10,14,0.00409177,-0.114254,0.00174369,0,-0.00736809,-0.00102187,0.00920931,-3.97709e-05
1,15,-0.00104638,-0.0863097,-0.00627208,0,0.00698478,0.00012456,0.00526384,-0.00035291
2,15,0.00533632,-0.0631649,-0.00583335,0,0.0126395,-0.00110699,-0.00169463,0.000199717
3,15,0.00075227,-0.0255301,-0.000593478,0,-0.00511105,-0.00186693,0.00593027,-0.00100525
4,15,0.00321787,-0.0561662,-0.000469998,0,-0.000282804,-0.00376025,-0.0121237,-0.0010105
5,15,0.00108933,-0.0368999,0.0131223,0,0.00208799,0.00112474,0.00181058,-0.000471267
6,15,0.00108475,-0.118996,0.00768313,0,0.00237634,-0.000107815,0.0075362,-0.00152209
7,15,0.00412258,-0.0430573,0.00368114,0,-0.00186794,0.00169601,-0.00915572,0.00115043
8,15,-0.00150134,-0.0875136,0.00593366,0,-0.00680948,0.000408207,0.0138303,0.00135562
9,15,-0.00462689,-0.0854865,0.0102205,0,0.00418877,-0.00105589,0.00424312,-0.00135386
10,15,-0.0102428,-0.0942167,-0.00113988,0,-0.0201913,-0.00185757,0.0111337,0.000161563
1,16,-0.0085701,-0.147641,-0.00530049,0,-0.00634516,-0.00109257,-0.00341345,-0.000214758
2,16,0.00454128,-0.0873133,-0.00683044,0,0.0234413,0.0025411,-0.0101494,-0.00193179
3,16,0.00406773,-0.160819,-0.00146513,0,-0.0120518,0.00290636,-0.000463317,-0.000484752
4,16,0.00636601,-0.129163,0.0116966,0,-0.00893229,0.000193072,0.0100209,0.000258989
5,16,0.00620681,-0.160113,0.00214178,0,-0.00138066,0.00184268,-0.00839443,-0.00094528
6,16,0.00137156,-0.0907441,-0.00366948,0,-0.014718,0.00138379,-0.00819136,0.0010726
7,16,2.86401e-05,-0.0802556,0.000262809,0,0.00532894,0.000551789,-0.000854556,-0.00131748
8,16,0.000665233,-0.0943202,-0.0109613,0,0.00941895,-0.000603174,-0.0025593,0.000690149
9,16,0.000262377,-0.0756652,-0.00302877,0,0.00130272,-0.000753383,-0.00803994,0.000399492
10,16,0.00151742,-0.146589,0.0081846,0,-0.00545079,0.00100227,0.00386148,-0.00131672
1,17,-0.00239217,-0.453808,0.00871239,0,0.0257661,0.00159041,0.00681119,0.00233483
2,17,-9.96572e-05,-0.338216,-0.00164896,0,0.00134994,0.000835689,0.0013631,0.000988927
3,17,0.005024,-0.307261,0.00911814,0,-0.0180989,0.00157826,-0.00128119,0.000395719
4,17,-0.0052145,-0.361855,-0.0001413,0,0.00222837,-0.0011052,0.00141686,-0.000959115
5,17,0.000444233,-0.352304,0.00526324,0,0.0122496,-0.000253815,8.18817e-05,-0.00122749
6,17,-0.00400741,-0.391646,-0.0043959,0,0.00210339,0.0029006,-0.00180611,-0.000790153
