rep,id,eta_Cl,eta_V1,eta_Q,eta_V2,eta_S,eta_R0,eta_gamma,eta_MTT
3,18,0,-0.104868,0,0,0,0,0,0
4,18,0,-0.0961986,0,0,0,0,0,0
5,18,0,-0.0955292,0,0,0,0,0,0
6,18,0,-0.125621,0,0,0,0,0,0
7,18,0,-0.0983742,0,0,0,0,0,0
8,18,0,-0.104293,0,0,0,0,0,0
9,18,0,-0.0229619,0,0,0,0,0,0
10,18,0,-0.0931584,0,0,0,0,0,0
1,19,0,0.276064,0,0,0,0,0,0
2,19,0,0.272704,0,0,0,0,0,0
3,19,0,0.338788,0,0,0,0,0,0
4,19,0,0.341534,0,0,0,0,0,0
5,19,0,0.346641,0,0,0,0,0,0
6,19,0,0.2769,0,0,0,0,0,0
7,19,0,0.270462,0,0,0,0,0,0
8,19,0,0.274649,0,0,0,0,0,0
9,19,0,0.339737,0,0,0,0,0,0
10,19,0,0.275497,0,0,0,0,0,0
1,20,0,-0.383853,0,0,0,0,0,0
2,20,0,-0.360178,0,0,0,0,0,0
3,20,0,-0.354754,0,0,0,0,0,0
4,20,0,-0.301436,0,0,0,0,0,0
5,20,0,-0.317755,0,0,0,0,0,0
6,20,0,-0.407364,0,0,0,0,0,0
7,20,0,-0.357216,0,0,0,0,0,0
8,20,0,-0.372961,0,0,0,0,0,0
9,20,0,-0.367801,0,0,0,0,0,0
10,20,0,-0.309042,0,0,0,0,0,0
1,21,0,0.0565183,0,0,0,0,0,0
2,21,0,0.148332,0,0,0,0,0,0
3,21,0,0.0743546,0,0,0,0,0,0
4,21,0,0.0455786,0,0,0,0,0,0
5,21,0,0.111699,0,0,0,0,0,0
6,21,0,0.123306,0,0,0,0,0,0
7,21,0,0.164046,0,0,0,0,0,0
8,21,0,0.139678,0,0,0,0,0,0
9,21,0,0.107144,0,0,0,0,0,0
10,21,0,0.0600582,0,0,0,0,0,0
1,22,0,-0.365492,0,0,0,0,0,0
2,22,0,-0.37799,0,0,0,0,0,0
3,22,0,-0.390182,0,0,0,0,0,0
4,22,0,-0.41582,0,0,0,0,0,0
5,22,0,-0.407402,0,0,0,0,0,0
6,22,0,-0.410511,0,0,0,0,0,0
7,22,0,-0.450397,0,0,0,0,0,0
8,22,0,-0.410511,0,0,0,0,0,0
9,22,0,-0.441387,0,0,0,0,0,0
10,22,0,-0.380652,0,0,0,0,0,0
1,23,0,0.595712,0,0,0,0,0,0
2,23,0,0.589747,0,0,0,0,0,0
3,23,0,0.533049,0,0,0,0,0,0
4,23,0,0.543522,0,0,0,0,0,0
5,23,0,0.512374,0,0,0,0,0,0
6,23,0,0.576379,0,0,0,0,0,0
7,23,0,0.551585,0,0,0,0,0,0
8,23,0,0.570502,0,0,0,0,0,0
9,23,0,0.548923,0,0,0,0,0,0
10,23,0,0.55964,0,0,0,0,0,0
1,24,0,0.11242,0,0,0,0,0,0
2,24,0,0.0499127,0,0,0,0,0,0
3,24,0,0.100965,0,0,0,0,0,0
4,24,0,0.0458916,0,0,0,0,0,0
5,24,0,0.101349,0,0,0,0,0,0
6,24,0,0.0448611,0,0,0,0,0,0
7,24,0,0.110008,0,0,0,0,0,0
8,24,0,0.0553032,0,0,0,0,0,0
9,24,0,0.116357,0,0,0,0,0,0
10,24,0,0.130822,0,0,0,0,0,0
1,25,0,-0.0535671,0,0,0,0,0,0
2,25,0,-0.0750272,0,0,0,0,0,0
3,25,0,-0.102379,0,0,0,0,0,0
4,25,0,-0.108069,0,0,0,0,0,0
5,25,0,-0.063638,0,0,0,0,0,0
6,25,0,-0.0530814,0,0,0,0,0,0
7,25,0,-0.0742378,0,0,0,0,0,0
8,25,0,-0.0663479,0,0,0,0,0,0
9,25,0,-0.0938493,0,0,0,0,0,0
10,25,0,-0.163289,0,0,0,0,0,0
1,26,0,-0.259628,0,0,0,0,0,0
2,26,0,-0.26002,0,0,0,0,0,0
3,26,0,-0.274547,0,0,0,0,0,0
4,26,0,-0.287569,0,0,0,0,0,0
5,26,0,-0.254591,0,0,0,0,0,0
6,26,0,-0.215701,0,0,0,0,0,0
7,26,0,-0.217297,0,0,0,0,0,0
8,26,0,-0.274526,0,0,0,0,0,0
9,26,0,-0.209423,0,0,0,0,0,0
10,26,0,-0.305181,0,0,0,0,0,0
1,27,0,-0.134117,0,0,0,0,0,0
2,27,0,-0.170724,0,0,0,0,0,0
3,27,0,-0.1476,0,0,0,0,0,0
4,27,0,-0.158214,0,0,0,0,0,0
5,27,0,-0.180431,0,0,0,0,0,0
6,27,0,-0.192598,0,0,0,0,0,0
7,27,0,-0.195141,0,0,0,0,0,0
8,27,0,-0.12365,0,0,0,0,0,0
9,27,0,-0.197179,0,0,0,0,0,0
10,27,0,-0.118612,0,0,0,0,0,0
1,28,0,0.379456,0,0,0,0,0,0
2,28,0,0.344518,0,0,0,0,0,0
3,28,0,0.264916,0,0,0,0,0,0
4,28,0,0.352694,0,0,0,0,0,0
5,28,0,0.351287,0,0,0,0,0,0
6,28,0,0.287698,0,0,0,0,0,0
7,28,0,0.295021,0,0,0,0,0,0
8,28,0,0.269946,0,0,0,0,0,0
9,28,0,0.37082,0,0,0,0,0,0
10,28,0,0.390036,0,0,0,0,0,0
1,29,0,-0.102814,0,0,0,0,0,0
2,29,0,-0.0484319,0,0,0,0,0,0
3,29,0,-0.0585831,0,0,0,0,0,0
4,29,0,-0.134285,0,0,0,0,0,0
5,29,0,-0.092583,0,0,0,0,0,0
6,29,0,-0.0622843,0,0,0,0,0,0
7,29,0,-0.112029,0,0,0,0,0,0
8,29,0,-0.0770217,0,0,0,0,0,0
9,29,0,-0.0729116,0,0,0,0,0,0
10,29,0,-0.121178,0,0,0,0,0,0
1,30,0,0.481351,0,0,0,0,0,0
2,30,0,0.466778,0,0,0,0,0,0
3,30,0,0.43813,0,0,0,0,0,0
4,30,0,0.470425,0,0,0,0,0,0
5,30,0,0.449958,0,0,0,0,0,0
6,30,0,0.449624,0,0,0,0,0,0
7,30,0,0.487136,0,0,0,0,0,0
8,30,0,0.514895,0,0,0,0,0,0
9,30,0,0.469561,0,0,0,0,0,0
10,30,0,0.401009,0,0,0,0,0,0
1,31,0,0.106612,0,0,0,0,0,0
2,31,0,0.144454,0,0,0,0,0,0
3,31,0,0.197675,0,0,0,0,0,0
4,31,0,0.146691,0,0,0,0,0,0
5,31,0,0.130513,0,0,0,0,0,0
6,31,0,0.166684,0,0,0,0,0,0
7,31,0,0.152436,0,0,0,0,0,0
8,31,0,0.114064,0,0,0,0,0,0
9,31,0,0.173815,0,0,0,0,0,0
10,31,0,0.172504,0,0,0,0,0,0
1,32,0,-0.684194,0,0,0,0,0,0
2,32,0,-0.733363,0,0,0,0,0,0
3,32,0,-0.716958,0,0,0,0,0,0
4,32,0,-0.750217,0,0,0,0,0,0
5,32,0,-0.805047,0,0,0,0,0,0
6,32,0,-0.772341,0,0,0,0,0,0
7,32,0,-0.750685,0,0,0,0,0,0
8,32,0,-0.720646,0,0,0,0,0,0
9,32,0,-0.78448,0,0,0,0,0,0
10,32,0,-0.773979,0,0,0,0,0,0
1,33,0,0.130637,0,0,0,0,0,0
2,33,0,0.100469,0,0,0,0,0,0
3,33,0,0.098213,0,0,0,0,0,0
4,33,0,0.170601,0,0,0,0,0,0
5,33,0,0.0844623,0,0,0,0,0,0
6,33,0,0.112955,0,0,0,0,0,0
7,33,0,0.0832711,0,0,0,0,0,0
8,33,0,0.207941,0,0,0,0,0,0
9,33,0,0.0862593,0,0,0,0,0,0
10,33,0,0.155416,0,0,0,0,0,0
1,34,0,0.27675,0,0,0,0,0,0
2,34,0,0.281885,0,0,0,0,0,0
3,34,0,0.273482,0,0,0,0,0,0
4,34,0,0.308409,0,0,0,0,0,0
5,34,0,0.326584,0,0,0,0,0,0
6,34,0,0.255316,0,0,0,0,0,0
7,34,0,0.237671,0,0,0,0,0,0
8,34,0,0.388542,0,0,0,0,0,0
9,34,0,0.301694,0,0,0,0,0,0
10,34,0,0.287475,0,0,0,0,0,0
1,35,0,-0.338907,0,0,0,0,0,0
2,35,0,-0.373224,0,0,0,0,0,0
3,35,0,-0.385468,0,0,0,0,0,0
4,35,0,-0.377433,0,0,0,0,0,0
5,35,0,-0.347719,0,0,0,0,0,0
6,35,0,-0.32626,0,0,0,0,0,0
7,35,0,-0.353098,0,0,0,0,0,0
8,35,0,-0.357276,0,0,0,0,0,0
9,35,0,-0.282897,0,0,0,0,0,0
10,35,0,-0.339364,0,0,0,0,0,0
1,36,0,-0.483446,0,0,0,0,0,0
2,36,0,-0.455659,0,0,0,0,0,0
3,36,0,-0.442567,0,0,0,0,0,0
4,36,0,-0.455726,0,0,0,0,0,0
5,36,0,-0.451359,0,0,0,0,0,0
6,36,0,-0.43044,0,0,0,0,0,0
7,36,0,-0.480344,0,0,0,0,0,0
8,36,0,-0.456909,0,0,0,0,0,0
9,36,0,-0.488152,0,0,0,0,0,0
10,36,0,-0.477379,0,0,0,0,0,0
1,37,0,-0.189475,0,0,0,0,0,0
2,37,0,-0.253206,0,0,0,0,0,0
3,37,0,-0.189475,0,0,0,0,0,0
4,37,0,-0.176837,0,0,0,0,0,0
5,37,0,-0.206003,0,0,0,0,0,0
6,37,0,-0.18688,0,0,0,0,0,0
7,37,0,-0.200423,0,0,0,0,0,0
8,37,0,-0.183024,0,0,0,0,0,0
9,37,0,-0.20709,0,0,0,0,0,0
10,37,0,-0.186131,0,0,0,0,0,0
1,38,0,-0.329513,0,0,0,0,0,0
2,38,0,-0.311206,0,0,0,0,0,0
3,38,0,-0.221153,0,0,0,0,0,0
4,38,0,-0.242,0,0,0,0,0,0
5,38,0,-0.285775,0,0,0,0,0,0
6,38,0,-0.254665,0,0,0,0,0,0
7,38,0,-0.325948,0,0,0,0,0,0
8,38,0,-0.247614,0,0,0,0,0,0
9,38,0,-0.32034,0,0,0,0,0,0
10,38,0,-0.270121,0,0,0,0,0,0
1,39,0,-0.170684,0,0,0,0,0,0
2,39,0,-0.16624,0,0,0,0,0,0
3,39,0,-0.188123,0,0,0,0,0,0
4,39,0,-0.145717,0,0,0,0,0,0
5,39,0,-0.141753,0,0,0,0,0,0
6,39,0,-0.179785,0,0,0,0,0,0
7,39,0,-0.163798,0,0,0,0,0,0
8,39,0,-0.146222,0,0,0,0,0,0
9,39,0,-0.177858,0,0,0,0,0,0
10,39,0,-0.240687,0,0,0,0,0,0
1,40,0,0.415351,0,0,0,0,0,0
2,40,0,0.448465,0,0,0,0,0,0
3,40,0,0.50749,0,0,0,0,0,0
4,40,0,0.434657,0,0,0,0,0,0
5,40,0,0.466611,0,0,0,0,0,0
6,40,0,0.414392,0,0,0,0,0,0
7,40,0,0.471302,0,0,0,0,0,0
8,40,0,0.426397,0,0,0,0,0,0
9,40,0,0.383468,0,0,0,0,0,0
10,40,0,0.493069,0,0,0,0,0,0
1,41,0,0.0477935,0,0,0,0,0,0
2,41,0,-0.0100011,0,0,0,0,0,0
3,41,0,0.0477935,0,0,0,0,0,0
4,41,0,0.0587262,0,0,0,0,0,0
5,41,0,0.0476828,0,0,0,0,0,0
6,41,0,0.117422,0,0,0,0,0,0
7,41,0,0.0567443,0,0,0,0,0,0
8,41,0,0.0476772,0,0,0,0,0,0
9,41,0,0.0567443,0,0,0,0,0,0
10,41,0,0.121723,0,0,0,0,0,0
1,42,0,0.0982189,0,0,0,0,0,0
2,42,0,0.0833597,0,0,0,0,0,0
3,42,0,0.0887374,0,0,0,0,0,0
4,42,0,0.0833597,0,0,0,0,0,0
5,42,0,0.081057,0,0,0,0,0,0
6,42,0,0.0833597,0,0,0,0,0,0
7,42,0,0.0979403,0,0,0,0,0,0
8,42,0,0.101302,0,0,0,0,0,0
9,42,0,0.115293,0,0,0,0,0,0
10,42,0,0.101302,0,0,0,0,0,0
1,43,0,-0.123266,0,0,0,0,0,0
2,43,0,-0.218524,0,0,0,0,0,0
3,43,0,-0.198738,0,0,0,0,0,0
4,43,0,-0.232333,0,0,0,0,0,0
5,43,0,-0.184516,0,0,0,0,0,0
6,43,0,-0.184018,0,0,0,0,0,0
7,43,0,-0.195925,0,0,0,0,0,0
8,43,0,-0.193417,0,0,0,0,0,0
9,43,0,-0.241747,0,0,0,0,0,0
10,43,0,-0.189524,0,0,0,0,0,0
1,44,0,0.0632258,0,0,0,0,0,0
2,44,0,0.0846471,0,0,0,0,0,0
3,44,0,0.112384,0,0,0,0,0,0
4,44,0,0.0663952,0,0,0,0,0,0
5,44,0,0.112993,0,0,0,0,0,0
6,44,0,0.0867564,0,0,0,0,0,0
7,44,0,0.109586,0,0,0,0,0,0
8,44,0,0.0882137,0,0,0,0,0,0
9,44,0,0.115232,0,0,0,0,0,0
10,44,0,0.108137,0,0,0,0,0,0
1,45,0,-0.402705,0,0,0,0,0,0
2,45,0,-0.328642,0,0,0,0,0,0
3,45,0,-0.331797,0,0,0,0,0,0
4,45,0,-0.373468,0,0,0,0,0,0
5,45,0,-0.300483,0,0,0,0,0,0
6,45,0,-0.378499,0,0,0,0,0,0
7,45,0,-0.316577,0,0,0,0,0,0
8,45,0,-0.308004,0,0,0,0,0,0
9,45,0,-0.362946,0,0,0,0,0,0
10,45,0,-0.319731,0,0,0,0,0,0
