id,eta_V_SAEM,eta_Cl_SAEM,eta_V_mean,eta_Cl_mean,eta_V_mode,eta_Cl_mode,eta_V_sd,eta_Cl_sd
1,-0.0211083,-0.0050346,-0.0168248,-0.00360416,-0.0195411,-0.00416766,0.0220812,0.00667623
2,0.0608261,0.000699346,0.0596508,0.000783047,0.057194,0.000390632,0.0229837,0.00588845
3,0.337359,-0.00149012,0.332799,-0.00194419,0.333587,-0.00136831,0.0257462,0.00555885
4,-0.183662,0.00173447,-0.184576,5.72083e-06,-0.184389,0.00153806,0.0179538,0.00649211
5,-0.387826,0.00320072,-0.388021,0.00282904,-0.391038,0.00173003,0.0109642,0.00611172
6,-0.0434301,-0.000531968,-0.0441508,-0.000132412,-0.0442009,-0.00067473,0.0185127,0.0054596
7,0.138979,-0.000196981,0.134653,-0.000100726,0.137321,8.8346e-05,0.0211537,0.00536864
8,0.452182,-0.00110346,0.447966,-0.00133805,0.446287,5.67391e-05,0.0303762,0.00551393
9,-0.511602,0.00407253,-0.515656,0.00202944,-0.513197,0.00333306,0.0126316,0.00551681
10,-0.0297759,-0.000650388,-0.0271908,0.000292861,-0.0311973,-0.000771961,0.0198334,0.00634875
11,-0.302396,-0.0021776,-0.299227,-0.000540724,-0.300711,-0.000933249,0.0168697,0.00590147
12,0.413257,0.000721568,0.414171,0.000294687,0.413189,0.000162705,0.0241116,0.00588753
13,0.270754,-0.00115907,0.26968,-0.000424604,0.268128,-0.000310151,0.0244464,0.0053644
14,0.0686674,0.0028152,0.0646876,0.000542782,0.0650828,0.00156393,0.0206789,0.00522349
15,-0.20358,-0.00126789,-0.208954,-0.00202904,-0.202071,-0.000651336,0.0174142,0.00686328
16,0.0558067,-0.00260715,0.0571016,-0.00279493,0.0573509,-0.00158364,0.0209382,0.00565545
17,0.347234,-0.0060486,0.345704,-0.0047741,0.349736,-0.00506771,0.0219563,0.00532168
18,-0.185619,5.3813e-05,-0.184007,0.000600662,-0.186491,7.66112e-05,0.0159461,0.00623551
19,-0.415251,0.00254676,-0.417575,0.00212453,-0.420145,0.000721149,0.0128585,0.00542846
20,-0.0597513,-0.00396106,-0.054313,-0.00185974,-0.0578282,-0.00287954,0.0202773,0.00593858
21,0.160118,-0.00159579,0.162716,-0.00265215,0.160542,-0.00200875,0.0208206,0.00556931
22,0.422952,0.00323964,0.423433,0.00190142,0.424459,0.00250174,0.0226885,0.00581048
23,-0.492719,0.00517908,-0.495346,0.00380084,-0.493994,0.0038413,0.014839,0.00739562
24,-0.0717036,-0.00483974,-0.0667664,-0.00289165,-0.0713621,-0.00388299,0.0167217,0.00558755
25,-0.31553,-0.00205423,-0.314594,-0.00177951,-0.316458,-0.00271578,0.0131579,0.00667057
26,0.338056,-0.00106034,0.341746,-0.00119053,0.340354,-0.000830853,0.0257646,0.00479443
27,0.276113,0.00657037,0.27412,0.00507817,0.275811,0.00529206,0.0223021,0.00494867
28,0.0762457,-0.00287417,0.0820367,-0.00318885,0.0805398,-0.00262029,0.0214953,0.00540286
29,-0.178362,-0.00107829,-0.182453,-0.00249395,-0.180945,-0.00194484,0.01556,0.00566112
30,0.196075,0.000104992,0.197492,0.000628949,0.193778,-0.000265423,0.0226511,0.00607923
31,0.343107,0.00225121,0.344249,-0.000127049,0.346419,0.000955927,0.0293282,0.00578821
32,-0.216824,0.00168856,-0.214887,0.00250272,-0.219614,0.000911715,0.0161812,0.0059323
33,-0.416831,0.00206701,-0.415261,0.00379386,-0.418608,0.00158451,0.010619,0.0046906
34,-0.0483297,0.00243535,-0.0446436,0.00194839,-0.0475616,0.0025374,0.0193814,0.00664211
35,0.138397,0.00151872,0.145499,0.00142575,0.141921,0.00160604,0.019613,0.00536731
36,0.429505,-0.00510105,0.42504,-0.0045682,0.426316,-0.00416728,0.0251822,0.00597243
37,-0.510274,0.00200861,-0.50994,0.000579931,-0.510963,0.00117237,0.0107912,0.00610995
38,-0.0888499,-0.000165172,-0.0917407,0.000539313,-0.0916809,-0.000476627,0.0184934,0.00534476
39,-0.330725,-0.00674907,-0.328827,-0.00483761,-0.33069,-0.00559678,0.0148649,0.0062449
40,0.393835,0.00227602,0.395255,0.00197081,0.394851,0.00127873,0.0280234,0.00518236
41,0.213558,0.00201212,0.21303,0.00156663,0.212412,0.00193207,0.022531,0.00522758
42,0.0844512,0.00389327,0.0865045,0.00404382,0.0848523,0.00343793,0.0194999,0.00539163
43,-0.186259,-0.000824713,-0.187473,-0.00148345,-0.187918,-0.00137126,0.016302,0.00619942
44,0.180327,-0.00387561,0.17716,-0.00365425,0.176455,-0.00404629,0.0232487,0.00579582
45,-0.213582,-0.00180694,-0.212967,-0.00186974,-0.214719,-0.00163495,0.0140895,0.00544552
