id,eta_V_SAEM,eta_Cl_SAEM,eta_V_mean,eta_Cl_mean,eta_V_mode,eta_Cl_mode,eta_V_sd,eta_Cl_sd
1,-0.0915888,-0.00147109,-0.0901101,-0.00173309,-0.0919659,-0.00113511,0.0181784,0.00453322
2,0.436957,-0.000608845,0.433351,-0.000786403,0.433698,-0.000517942,0.0258521,0.00421009
3,0.554923,-0.00131811,0.54749,-0.00183338,0.548483,-0.0014053,0.0251301,0.00413884
4,-0.548222,0.000176098,-0.548945,-0.000365348,-0.549072,0.000117734,0.00821285,0.00380273
5,-0.158186,-0.0017247,-0.158873,-0.00207454,-0.158491,-0.00146924,0.0149334,0.00380586
6,0.0300406,-0.00148536,0.0295525,-0.000689884,0.0289631,-0.00102241,0.0186928,0.0041279
7,-0.0191313,0.00253189,-0.0190952,0.00257411,-0.0196706,0.0020996,0.0201638,0.00439145
8,0.333978,-0.00107397,0.333391,-0.000394775,0.330255,-0.000553258,0.0249168,0.00411649
9,0.0813432,-0.000137211,0.0836659,0.000668238,0.0855652,0.000329034,0.0228696,0.00397726
10,0.408968,0.000135028,0.405694,8.86524e-05,0.408437,9.69435e-05,0.0240999,0.0038837
11,-0.311366,0.000909637,-0.310739,0.000920909,-0.311921,0.00060368,0.0142917,0.00449611
12,-0.356095,0.00110374,-0.351792,0.00217644,-0.354096,0.00140093,0.0124473,0.00390244
13,-0.0597199,-0.00102279,-0.0598953,-0.00148059,-0.0594224,-0.000845485,0.0197043,0.00403992
14,-0.460464,0.00149046,-0.461293,0.000194218,-0.461923,0.000481281,0.00966481,0.00372684
15,0.0114343,0.002084,0.00683196,0.00196064,0.0102532,0.0021086,0.0209124,0.00405706
16,0.430116,0.000141418,0.435752,-0.000307238,0.434587,-0.000176301,0.0280135,0.00429213
17,0.523937,-0.00113724,0.521588,-0.000198005,0.525004,-0.000889166,0.0251896,0.00445321
18,-0.550919,0.000736971,-0.551134,0.000568689,-0.55024,0.000414709,0.0091447,0.00430459
19,-0.175032,-0.00192885,-0.173964,-0.00198989,-0.175108,-0.00186913,0.0145487,0.0037744
20,0.0280377,-0.00100902,0.0268696,-0.00100634,0.0279004,-0.000413134,0.0185231,0.00388368
21,-0.0273473,-0.000327192,-0.0238548,-0.0012196,-0.026026,-0.000794889,0.017033,0.00421715
22,0.334589,0.000398057,0.338401,0.000609468,0.335862,0.000477495,0.0257294,0.00366998
23,0.0972307,0.000791199,0.0958406,7.40906e-05,0.09445,0.000213552,0.0193186,0.00391951
24,0.373379,-0.00176077,0.369069,-0.00154455,0.37212,-0.00117872,0.0268996,0.00398847
25,-0.311263,-0.000447278,-0.309144,-0.000458279,-0.309656,-0.000442475,0.0123212,0.00423039
26,-0.368513,-5.75095e-05,-0.367444,0.000320846,-0.36958,-0.000244971,0.0123148,0.00486157
27,-0.0570312,0.00278867,-0.0592336,0.0017898,-0.0600523,0.0015692,0.0187459,0.00404733
28,-0.472711,0.000219114,-0.468528,0.00128822,-0.471706,0.000386588,0.0109806,0.00378005
29,0.0244916,0.00158196,0.0226285,0.00053224,0.0221898,0.00115448,0.0184422,0.00403128
30,0.161358,4.55258e-06,0.159577,0.00061209,0.157306,6.48305e-05,0.0220343,0.0043916
31,0.537272,0.00121302,0.538745,0.000349371,0.540941,0.000782749,0.0271468,0.0049266
32,-0.547984,0.00250627,-0.550319,0.00171736,-0.548759,0.0018722,0.0101313,0.00403678
33,-0.160659,-0.00242952,-0.158117,-0.000874121,-0.160332,-0.001651,0.0161522,0.00378462
34,0.0125578,0.000588167,0.0162286,0.00139756,0.0148064,0.0014743,0.0216919,0.00463082
35,-0.0452418,-0.000765438,-0.0466265,-0.000287574,-0.0482027,-0.000935783,0.0182682,0.00362089
36,0.387122,0.000424533,0.379901,0.00077951,0.38162,0.000460727,0.0268404,0.00397843
37,0.14698,-0.00240067,0.145955,-0.00276633,0.148366,-0.00185031,0.020934,0.00384117
38,0.380218,-0.00197676,0.371755,-0.00202158,0.376513,-0.00174963,0.0259742,0.00400124
39,-0.303706,0.00219669,-0.305258,0.00246964,-0.304505,0.00225906,0.0146884,0.00394271
40,-0.382649,0.000468331,-0.382327,0.000511962,-0.38329,0.000775441,0.0113511,0.0038369
41,-0.0566889,-0.00309916,-0.0581427,-0.0025268,-0.0593135,-0.0023952,0.0171037,0.00368098
42,-0.453183,0.00111346,-0.455622,0.000666886,-0.456395,0.000131087,0.0120813,0.00419825
43,0.0531442,-0.000330386,0.0569462,0.000208749,0.054488,-0.000326959,0.0201843,0.00413537
44,0.189992,0.00154838,0.188509,0.000530268,0.185144,0.00042816,0.0228742,0.00466546
45,0.359888,-0.00239573,0.359607,-0.00314769,0.35811,-0.00209602,0.024666,0.00425222
