id,eta_V_SAEM,eta_Cl_SAEM,eta_V_mean,eta_Cl_mean,eta_V_mode,eta_Cl_mode,eta_V_sd,eta_Cl_sd
1,-0.155818,0.00191994,-0.15303,0.00190845,-0.157282,0.00140056,0.0172069,0.00503731
2,-0.334805,0.00163549,-0.333518,0.0018775,-0.335735,0.00155575,0.0138849,0.00465404
3,0.296971,0.000281893,0.28964,0.000433396,0.289288,0.000453547,0.025652,0.00426745
4,0.23308,-0.000622516,0.239319,-0.000290204,0.237251,-3.21453e-05,0.0254156,0.00368035
5,0.308194,0.000412458,0.309113,-0.000152945,0.307707,0.000402883,0.0243166,0.00434531
6,-0.307082,-0.00299152,-0.307209,-0.00235042,-0.306796,-0.00197835,0.0141724,0.00359775
7,0.298553,0.000607728,0.294318,0.000340982,0.298211,0.000357265,0.0229973,0.00411253
8,0.00357516,-0.00107205,-0.000514139,-0.00201213,0.00127322,-0.00119602,0.018972,0.00416809
9,-0.346424,-0.00112717,-0.34455,4.24508e-05,-0.345391,-0.000400203,0.0129166,0.00437519
10,0.146887,0.000234809,0.147353,0.00055026,0.144721,0.00039326,0.0215811,0.0043616
11,-0.140631,-0.000189073,-0.137718,0.000950654,-0.139027,0.000251046,0.0176133,0.00398323
12,-0.188398,0.000788711,-0.184355,0.000853684,-0.186288,0.000791374,0.0166044,0.00442304
13,0.405265,0.00129013,0.407927,0.000906361,0.406774,0.00141596,0.0266315,0.003609
14,-0.257369,0.00127817,-0.257436,0.000886915,-0.258544,0.00108142,0.0127915,0.00433149
15,0.195084,0.000432036,0.192118,0.000119271,0.197726,0.000445745,0.0255591,0.00461217
16,-0.363557,0.00024987,-0.362783,-6.80429e-05,-0.363056,0.000398347,0.0107796,0.00372513
17,0.302339,-0.00112062,0.303399,-0.000568959,0.304329,-0.00139202,0.0215966,0.00438913
18,0.200101,-0.000970877,0.198367,-0.0015461,0.196516,-0.00187988,0.020617,0.0050476
19,0.339754,-0.000271593,0.338647,-0.000991924,0.338379,-0.000588347,0.0229701,0.00372323
20,-0.311964,0.00136694,-0.312671,0.00133377,-0.313212,0.00169833,0.0127533,0.00455877
21,0.304688,0.00355539,0.310411,0.00306027,0.305901,0.00298621,0.025395,0.00442371
22,0.0266454,0.0012628,0.0285577,0.0005143,0.0278981,0.000938772,0.0178553,0.00455062
23,-0.367706,-0.00037006,-0.366425,-0.000456064,-0.366983,-0.000663066,0.0121154,0.00406542
24,0.129497,-0.00196913,0.1272,-0.00141801,0.12637,-0.00190476,0.0220637,0.00391098
25,-0.166026,0.00125107,-0.16616,0.000843175,-0.166136,0.000812028,0.0172847,0.00454009
26,-0.18065,-0.00219069,-0.178449,-0.00135792,-0.178348,-0.00138377,0.0144288,0.0043347
27,0.396287,-0.000119701,0.397929,-7.06641e-05,0.396821,-0.000593387,0.0229775,0.00393597
28,-0.289444,-0.00146256,-0.289065,-0.00146655,-0.289344,-0.00134433,0.0138063,0.00443308
29,0.133173,-0.00268992,0.133151,-0.00199285,0.13188,-0.00182774,0.0209795,0.00419644
30,-0.483003,0.00221293,-0.481366,0.00260104,-0.484271,0.00203987,0.0121955,0.00449344
31,0.252395,0.00140234,0.254316,0.00104441,0.255994,0.0012103,0.0250592,0.00451992
32,0.173289,0.000362166,0.17696,0.00105807,0.172281,0.000485218,0.0224306,0.00504972
33,0.300926,-0.000556197,0.301288,-0.000725586,0.298395,-0.00112874,0.0223962,0.00397733
34,-0.313357,-0.00145899,-0.310211,-0.00036667,-0.310719,-0.000284112,0.0135451,0.00538431
35,0.294622,0.000135507,0.296684,0.000189434,0.29661,4.984e-05,0.0257091,0.00433433
36,0.0202635,0.000402972,0.0196796,0.000164096,0.0175185,-0.000194026,0.0179311,0.00383283
37,-0.352676,0.000527246,-0.353922,0.000319334,-0.351332,0.000960846,0.0102699,0.00341873
38,0.120217,-0.000516781,0.110156,-0.000859479,0.11607,-0.000382311,0.0209523,0.00429814
39,-0.160259,0.00159691,-0.163176,0.000869974,-0.164675,0.00070241,0.0159138,0.00397738
40,-0.149876,-0.0021819,-0.15014,-0.00252319,-0.149479,-0.0018914,0.0175394,0.00442064
41,0.439729,0.00197015,0.43515,0.000396245,0.440699,0.00133255,0.0265213,0.0037911
42,-0.28164,-0.00283573,-0.285048,-0.00243763,-0.28418,-0.00252425,0.0146628,0.00403591
43,0.152438,0.000517985,0.161084,0.000367428,0.155532,0.000657256,0.0189665,0.00417992
44,-0.48823,-0.00125376,-0.490151,-0.00164743,-0.489117,-0.000807055,0.00965891,0.00373569
45,0.15867,0.000348332,0.159928,0.000297116,0.156899,0.000595257,0.0229804,0.00414451
