id,eta_V_SAEM,eta_Cl_SAEM,eta_V_mean,eta_Cl_mean,eta_V_mode,eta_Cl_mode,eta_V_sd,eta_Cl_sd
1,-0.0931722,-0.00191547,-0.0896055,-0.0017832,-0.0918801,-0.00108923,0.0178703,0.00440302
2,0.437316,-0.000601351,0.434479,-0.000351086,0.43414,-0.000483083,0.0260072,0.00387877
3,0.553719,-0.00139093,0.547679,-0.00171937,0.54899,-0.00136131,0.0252437,0.00387554
4,-0.552006,-0.00128204,-0.548774,-0.000519309,-0.549016,0.000135177,0.00882099,0.00411174
5,-0.15802,-0.00145735,-0.158376,-0.00150759,-0.158408,-0.00141975,0.0147265,0.00369331
6,0.0297197,-0.00187216,0.0302476,-0.000781362,0.0290889,-0.000975668,0.0184893,0.00410492
7,-0.0158816,0.00295236,-0.0196548,0.00240303,-0.019655,0.00209794,0.019845,0.00433705
8,0.333989,-0.000988,0.334863,-0.000592043,0.330591,-0.000514078,0.0257849,0.00385719
9,0.0805857,-0.000199572,0.0835398,0.000333508,0.085687,0.000356531,0.0221574,0.0038282
10,0.411013,-4.51842e-05,0.40597,0.000120305,0.408835,0.000123854,0.0234089,0.0039486
11,-0.310305,0.000836455,-0.311453,0.000557553,-0.311901,0.000617636,0.0133143,0.00430619
12,-0.35573,0.0017012,-0.351796,0.00197203,-0.354095,0.00140117,0.0125055,0.00395527
13,-0.0587249,-0.00101151,-0.0580826,-0.00121283,-0.059335,-0.000803072,0.0195375,0.00428083
14,-0.461438,0.000819653,-0.462683,-0.00012191,-0.461884,0.000494258,0.0109402,0.00419814
15,0.0132079,0.00218103,0.00791522,0.00195526,0.0102886,0.00210748,0.0196947,0.00420909
16,0.428598,0.000243688,0.436643,-0.000487014,0.435029,-0.000146524,0.0270468,0.0042903
17,0.523878,-0.00072538,0.523117,-0.000240118,0.525516,-0.000852648,0.0248034,0.00391757
18,-0.549981,0.000548459,-0.553783,-0.000380127,-0.550191,0.000427826,0.00902487,0.00448493
19,-0.174002,-0.00163834,-0.174733,-0.00182009,-0.175015,-0.00181385,0.0153136,0.00394117
20,0.0280716,-0.000873421,0.0264054,-0.000758781,0.0280083,-0.000375509,0.0189114,0.00365259
21,-0.0270273,-0.00077586,-0.0237999,-0.00104812,-0.0259351,-0.000752691,0.01721,0.00406495
22,0.335687,0.000380424,0.337488,0.000444731,0.336214,0.000500791,0.0261044,0.00361017
23,0.0990686,0.000712615,0.095681,7.328e-05,0.0945767,0.00024269,0.0191667,0.00393168
24,0.375259,-0.00135349,0.370057,-0.00145977,0.372501,-0.00113141,0.026386,0.00412357
25,-0.311382,-0.000585262,-0.308169,-0.000632952,-0.309603,-0.000412064,0.0121647,0.00428901
26,-0.366824,0.000455747,-0.368332,-0.0002754,-0.369533,-0.000219015,0.0123095,0.0046211
27,-0.0617837,0.00179506,-0.0596595,0.00147645,-0.0600348,0.00157455,0.0187362,0.00412387
28,-0.472212,0.000199797,-0.470216,0.00092553,-0.471666,0.000400994,0.0114717,0.00381922
29,0.0243681,0.00158689,0.0235569,0.000768962,0.0222523,0.00116837,0.01964,0.00389949
30,0.160901,-4.68706e-05,0.159108,0.000128366,0.157481,9.68699e-05,0.0211278,0.00448704
31,0.536682,0.00160579,0.539065,5.27345e-05,0.54148,0.000792462,0.0269171,0.0047995
32,-0.548815,0.00202354,-0.547175,0.00247741,-0.548745,0.00186192,0.00943928,0.00412314
33,-0.159015,-0.00147641,-0.158532,-0.000794347,-0.160244,-0.00159865,0.0149741,0.0036505
34,0.0128874,0.00111853,0.0158857,0.00110638,0.0148559,0.00148289,0.0209304,0.00482594
35,-0.0454321,-0.00037176,-0.0463398,-0.000101281,-0.0481056,-0.000891715,0.0187636,0.00354751
36,0.384772,0.000603363,0.382505,0.000488126,0.382011,0.000482813,0.025814,0.00366168
37,0.147685,-0.00238768,0.146631,-0.00292151,0.148569,-0.00178979,0.02115,0.00381635
38,0.380686,-0.00200633,0.373953,-0.00233649,0.376897,-0.00169375,0.0242815,0.0040839
39,-0.304426,0.00254683,-0.30306,0.0029069,-0.304522,0.00224707,0.0134779,0.00439241
40,-0.38151,0.00157556,-0.382066,0.00102044,-0.383261,0.00078603,0.0108032,0.00358131
41,-0.0578145,-0.00243825,-0.058481,-0.00228984,-0.0591842,-0.00232951,0.0167686,0.00377607
42,-0.454743,0.000452988,-0.455428,0.000713042,-0.456349,0.000149794,0.0126504,0.00428314
43,0.0529758,-0.000550601,0.0592877,0.000407568,0.0546066,-0.000290152,0.0203658,0.00411185
44,0.188578,0.00111762,0.186136,-5.48716e-05,0.185338,0.000454735,0.022781,0.00433789
45,0.359263,-0.00246845,0.359313,-0.00255368,0.358477,-0.00203451,0.0229587,0.00438937
