rep,id,eta_Cl,eta_V1,eta_Q,eta_V2,eta_S,eta_R0,eta_gamma,eta_MTT
5,8,0,0.388709,0,-0.00682338,-0.00291283,0,0,-0.000208453
6,8,0,0.326024,0,-0.0066107,0.00760292,0,0,-0.000900103
7,8,0,0.404288,0,-0.00117839,0.00358319,0,0,-0.00104719
8,8,0,0.368619,0,-0.00388236,-0.000108114,0,0,0.000338246
9,8,0,0.469098,0,-0.015015,-0.0048083,0,0,-0.00102903
10,8,0,0.455965,0,-0.00251535,0.0121627,0,0,0.00354026
1,9,0,0.278635,0,0.00330402,-0.0124899,0,0,9.55277e-05
2,9,0,0.314203,0,0.0192671,-0.00319833,0,0,-0.00155757
3,9,0,0.283164,0,0.00830131,-0.00875996,0,0,-0.000260004
4,9,0,0.2763,0,0.0116035,-0.0239249,0,0,-0.000186543
5,9,0,0.256466,0,-0.0199417,0.00870213,0,0,-0.000211082
6,9,0,0.205536,0,-0.0114192,-0.00886773,0,0,-0.00104208
7,9,0,0.272665,0,-0.00872711,-0.00866898,0,0,-9.47424e-05
8,9,0,0.192326,0,0.00535871,0.00354584,0,0,0.000784136
9,9,0,0.224808,0,0.0011185,-0.00330528,0,0,0.000571868
10,9,0,0.211493,0,0.0106612,-0.000645192,0,0,-0.00108161
1,10,0,0.316579,0,-0.00452042,-0.0138495,0,0,0.00062115
2,10,0,0.307116,0,-0.00409375,0.00198319,0,0,0.000699726
3,10,0,0.281765,0,-0.00170398,-0.000362724,0,0,0.000157701
4,10,0,0.277706,0,-0.00992693,-0.0209052,0,0,-0.00181169
5,10,0,0.267222,0,-0.0107488,-0.0092582,0,0,-0.0010948
6,10,0,0.290952,0,9.21884e-05,0.0066442,0,0,2.99508e-05
7,10,0,0.287527,0,-0.00419936,-0.0109539,0,0,-0.000539515
8,10,0,0.291017,0,-0.0114419,0.00368708,0,0,0.000171143
9,10,0,0.340079,0,0.00040628,-0.00967243,0,0,-0.000442823
10,10,0,0.331974,0,-0.0106459,0.00205565,0,0,0.000358175
1,11,0,0.662766,0,-0.00551263,-0.00770719,0,0,0.000559863
2,11,0,0.660177,0,-0.00318006,-0.000188652,0,0,0.000704284
3,11,0,0.680848,0,0.0133096,0.0206839,0,0,-0.00078215
4,11,0,0.568806,0,0.00597801,0.0060739,0,0,0.000546878
5,11,0,0.629086,0,-0.00490772,0.012244,0,0,0.00125209
6,11,0,0.674397,0,0.01006,-0.0137235,0,0,0.00133149
7,11,0,0.701738,0,0.0200573,-0.00139628,0,0,0.00191617
8,11,0,0.615986,0,-0.0118632,0.00205087,0,0,0.000139777
9,11,0,0.635958,0,-0.0139189,-0.00139607,0,0,0.00102394
10,11,0,0.655338,0,0.0251669,-0.00469641,0,0,-0.00065135
1,12,0,-0.20239,0,-0.000729292,0.0128343,0,0,0.00118111
2,12,0,-0.197651,0,-0.0294431,-0.00261355,0,0,-0.000955979
3,12,0,-0.173711,0,-0.00527473,0.0177726,0,0,-2.30657e-05
4,12,0,-0.183865,0,-0.0126156,0.0170878,0,0,-0.000502758
5,12,0,-0.152411,0,-0.00237059,0.00121055,0,0,-9.74933e-05
6,12,0,-0.201472,0,0.0026319,0.000809858,0,0,0.0014867
7,12,0,-0.205638,0,0.00244218,0.00918524,0,0,0.00192109
8,12,0,-0.177277,0,0.00549673,0.00591527,0,0,0.000738636
9,12,0,-0.233521,0,-0.00672999,0.00186065,0,0,-0.0016617
10,12,0,-0.24813,0,0.00659343,0.000816858,0,0,-0.00113742
1,13,0,-0.141214,0,0.0059304,0.00392068,0,0,-0.00227473
2,13,0,-0.159554,0,0.00533176,0.00300309,0,0,-0.000545986
3,13,0,-0.218936,0,-0.00125639,0.0124752,0,0,-8.08126e-05
4,13,0,-0.204389,0,0.00681151,-0.00570794,0,0,-0.000807924
5,13,0,-0.153076,0,0.0191191,-0.00809164,0,0,0.00101939
6,13,0,-0.184773,0,0.0128795,-0.0015943,0,0,0.00172323
7,13,0,-0.18927,0,0.0119586,0.00852227,0,0,-0.000832459
8,13,0,-0.259481,0,0.0159154,-0.00474882,0,0,-0.00217944
9,13,0,-0.227919,0,-0.00669564,0.00855916,0,0,0.00119387
10,13,0,-0.199274,0,0.000441099,0.0114955,0,0,-0.00131326
1,14,0,-0.160059,0,-0.00475609,-0.0129121,0,0,-0.000685555
2,14,0,-0.120908,0,-0.00218271,-0.00393993,0,0,0.000855013
3,14,0,-0.0246012,0,-0.0131008,0.00606695,0,0,-0.000437391
4,14,0,-0.0294002,0,0.0101105,0.0177849,0,0,-0.00108475
5,14,0,-0.062739,0,0.0078887,0.0130151,0,0,-0.00162365
6,14,0,-0.0784753,0,0.0177915,-0.0031243,0,0,-0.0013367
7,14,0,-0.0721895,0,0.0368393,0.00268344,0,0,-0.00129762
8,14,0,-0.0429783,0,-0.0163833,-0.0134217,0,0,0.00153897
9,14,0,-0.049959,0,0.00585569,0.0119894,0,0,-9.51197e-05
10,14,0,-0.112488,0,-0.0015333,-0.00325889,0,0,0.000239335
1,15,0,-0.0669125,0,0.0104047,0.00530225,0,0,-0.000255273
2,15,0,-0.0482146,0,0.0108882,-0.00683934,0,0,0.000775137
3,15,0,0.016871,0,-0.0229303,-0.0174227,0,0,-0.000462386
4,15,0,-0.095912,0,0.00656561,-0.0225443,0,0,-0.00103202
5,15,0,-0.0869269,0,-0.0172588,-0.0114318,0,0,-0.00228363
6,15,0,-0.060402,0,0.00980075,-0.00583236,0,0,-0.00194499
7,15,0,-0.110496,0,-0.00284441,-0.0151517,0,0,0.000327175
8,15,0,-0.0482645,0,-0.00342168,0.00847555,0,0,-0.000754445
9,15,0,-0.0206943,0,0.00918777,-0.0202919,0,0,-0.000473018
10,15,0,-0.0813725,0,0.00697106,0.0165417,0,0,-0.000426646
1,16,0,-0.0974209,0,0.0147577,-0.00259526,0,0,0.00248263
2,16,0,-0.152856,0,-0.00699668,0.00219454,0,0,0.00229486
3,16,0,-0.11016,0,-0.0032396,0.0240275,0,0,0.00217684
4,16,0,-0.119237,0,0.00543383,0.0066404,0,0,-0.000544554
5,16,0,-0.159989,0,0.00100833,0.00735518,0,0,0.000904228
6,16,0,-0.105364,0,-0.0135973,0.00269542,0,0,-0.00109757
7,16,0,-0.172118,0,0.0189539,-0.0217704,0,0,-0.000847045
8,16,0,-0.125769,0,-0.00189138,0.00807101,0,0,0.00145005
9,16,0,-0.0831502,0,0.0107997,-0.0158413,0,0,-0.000124293
10,16,0,-0.11957,0,0.00184171,-0.00158392,0,0,0.00087973
1,17,0,-0.373453,0,0.00114004,-0.01614,0,0,0.000234767
2,17,0,-0.346377,0,-0.0217918,0.000578528,0,0,-0.000650023
3,17,0,-0.376526,0,0.0107242,-0.0195313,0,0,-0.000212816
4,17,0,-0.357828,0,-0.0211721,-0.0155505,0,0,-0.000404062
5,17,0,-0.397254,0,-0.00938997,0.00495239,0,0,-0.000252217
6,17,0,-0.323965,0,-0.012248,-0.0230157,0,0,0.000410471
7,17,0,-0.327065,0,-0.0198263,-0.00582749,0,0,-0.00220283
8,17,0,-0.298482,0,-0.00506505,0.00729468,0,0,0.000796944
9,17,0,-0.28445,0,-0.0151363,0.0115729,0,0,-2.95347e-05
10,17,0,-0.354677,0,0.0071101,-0.00240533,0,0,-0.000185885
1,18,0,-0.109448,0,0.0173552,-0.00302485,0,0,0.000869007
2,18,0,-0.140193,0,-0.0232898,0.00710756,0,0,-0.00136609
3,18,0,-0.132897,0,-0.0113087,0.0171851,0,0,-0.000506707
4,18,0,-0.0945975,0,0.00672873,-0.00312039,0,0,-0.00165036
5,18,0,-0.0842103,0,-0.010904,0.00202125,0,0,-0.00149033
6,18,0,-0.114463,0,-0.00516739,0.00380395,0,0,-0.00118033
7,18,0,-0.107686,0,0.00618247,-0.00347266,0,0,-0.00119693
8,18,0,-0.171546,0,-0.0168585,0.00115755,0,0,0.00336741
9,18,0,-0.107731,0,-0.00902593,0.0145773,0,0,0.00137624
10,18,0,-0.0762782,0,-0.0236026,0.00974501,0,0,-0.00103527
1,19,0,0.32759,0,-0.000762064,-0.00355695,0,0,0.000721732
2,19,0,0.346933,0,0.00878311,0.0179595,0,0,-0.00207346
3,19,0,0.277847,0,-0.0379838,0.010783,0,0,-7.67924e-05
4,19,0,0.362426,0,0.0086826,-0.00667047,0,0,-0.000606656
5,19,0,0.307445,0,-0.00755237,-0.00425988,0,0,-0.000202959
6,19,0,0.277946,0,-0.0203253,-0.0152214,0,0,-0.000335767
7,19,0,0.369225,0,0.0146412,0.00362877,0,0,0.00273243
8,19,0,0.308449,0,-0.0219916,-0.00352553,0,0,0.00176859
9,19,0,0.310892,0,-0.0254405,-0.00323495,0,0,0.000180425
10,19,0,0.30079,0,-0.00271941,-0.00646607,0,0,-0.00110305
1,20,0,-0.398171,0,0.0108688,0.0185654,0,0,-0.000609108
2,20,0,-0.358297,0,0.0226078,-0.00320602,0,0,0.000870169
3,20,0,-0.331704,0,0.00635339,0.0144844,0,0,-0.00121402
4,20,0,-0.309905,0,0.00349244,0.00911078,0,0,-0.00154988
5,20,0,-0.24584,0,0.00554405,-0.00363659,0,0,0.00110049
6,20,0,-0.368577,0,0.0229427,-0.0206253,0,0,-0.00183419
7,20,0,-0.282785,0,0.00236351,0.00847315,0,0,-0.000602382
8,20,0,-0.323161,0,0.015608,0.00525454,0,0,0.00128453
9,20,0,-0.389481,0,0.00770415,0.015428,0,0,-0.000653664
10,20,0,-0.342338,0,0.0264295,0.000176417,0,0,0.000777686
1,21,0,0.110092,0,0.0015695,-0.00299838,0,0,9.17866e-05
2,21,0,0.0941324,0,-0.00943153,0.00310961,0,0,-0.00162373
3,21,0,0.0907934,0,0.0106245,0.00157793,0,0,0.000304963
4,21,0,0.131624,0,-0.010942,-0.000621369,0,0,0.000878093
5,21,0,0.0810182,0,-0.0174667,0.00560287,0,0,0.000303169
6,21,0,0.0908934,0,-0.0164119,-0.00986115,0,0,0.00137909
7,21,0,0.128001,0,0.0193799,0.0102843,0,0,-0.0016442
8,21,0,0.111587,0,0.0126395,-0.00837592,0,0,0.00102968
9,21,0,0.080914,0,-0.0167619,0.00712104,0,0,-0.00138207
10,21,0,0.118368,0,-0.0232883,-0.0192047,0,0,-0.00141892
1,22,0,-0.437654,0,0.00578373,-0.00930245,0,0,0.000456861
2,22,0,-0.375204,0,0.00443717,0.008629,0,0,-0.000988308
3,22,0,-0.380466,0,0.00470209,0.000471108,0,0,0.000123983
4,22,0,-0.483497,0,0.00289992,-0.00960354,0,0,0.000197129
5,22,0,-0.438763,0,0.0114147,-0.0101763,0,0,0.00179039
6,22,0,-0.366262,0,0.00913059,0.00991071,0,0,-0.00119167
7,22,0,-0.405925,0,-0.00813392,-0.00483774,0,0,-9.01647e-05
8,22,0,-0.372838,0,0.00935692,-0.0108827,0,0,-5.98461e-05
9,22,0,-0.313362,0,0.0215086,-0.0136308,0,0,-0.00143717
10,22,0,-0.367613,0,-0.0170227,0.00798067,0,0,0.000826123
1,23,0,0.614447,0,-0.0206991,-0.00465334,0,0,0.00238638
2,23,0,0.53542,0,-0.0274802,0.0109626,0,0,-0.001611
3,23,0,0.611528,0,0.0158059,-0.00670626,0,0,0.00109444
4,23,0,0.617623,0,0.0139797,-0.0150324,0,0,-0.000116071
5,23,0,0.570081,0,0.0130532,-0.00812286,0,0,-0.00311507
6,23,0,0.52424,0,-0.0049057,0.00187694,0,0,-0.00216988
7,23,0,0.543178,0,-0.0263586,0.00331122,0,0,-0.00084314
8,23,0,0.546165,0,0.00108807,-0.0215982,0,0,-2.94991e-05
9,23,0,0.544661,0,-0.00924908,-0.00496575,0,0,0.000961657
10,23,0,0.576275,0,0.00820171,-0.0102953,0,0,-0.00127274
1,24,0,0.109868,0,0.0264363,0.0149571,0,0,0.00157983
2,24,0,0.066008,0,0.00129448,-0.00568504,0,0,0.00213521
3,24,0,0.0621457,0,0.00491121,-0.0133738,0,0,-0.000915699
4,24,0,0.0924213,0,0.0223792,-0.00739467,0,0,-0.000798468
5,24,0,0.101278,0,0.0195755,-0.00250371,0,0,0.000206968
6,24,0,0.106732,0,0.00819728,-0.00599417,0,0,-0.00305994
7,24,0,0.0718021,0,0.00308792,-0.0069035,0,0,-0.000406714
8,24,0,0.0977703,0,-0.00188355,0.00271883,0,0,-0.000365212
9,24,0,0.0855515,0,0.0176295,-0.0213316,0,0,0.00172338
10,24,0,0.117537,0,-0.00353735,-0.0214752,0,0,-0.00180782
1,25,0,-0.110937,0,-0.00877901,0.000829173,0,0,-0.00191014
2,25,0,-0.0753382,0,-0.00830722,0.00755359,0,0,0.00043417
3,25,0,-0.110478,0,-0.0274217,0.00420419,0,0,-0.000656452
4,25,0,-0.157701,0,-0.0073907,0.00521044,0,0,0.000650875
5,25,0,-0.110372,0,0.0115833,0.00873599,0,0,-0.000216064
6,25,0,-0.0733551,0,0.00858341,-0.00409536,0,0,-0.00117079
7,25,0,-0.0943515,0,0.00224646,-0.00610409,0,0,0.00193152
8,25,0,-0.069108,0,0.0161803,0.00124397,0,0,-0.0025003
9,25,0,-0.0992045,0,0.00706867,0.00187372,0,0,0.00159736
10,25,0,-0.0719461,0,0.0106548,0.00539504,0,0,0.000177889
1,26,0,-0.2602,0,-0.00350758,-0.000667993,0,0,0.00073799
2,26,0,-0.297319,0,0.00227346,-0.00518911,0,0,0.00144914
3,26,0,-0.27429,0,-0.00129803,-0.00912783,0,0,0.00228746
4,26,0,-0.244426,0,-0.0110226,0.00524504,0,0,-0.000184786
5,26,0,-0.264931,0,-0.0030703,0.00278897,0,0,-0.000111987
6,26,0,-0.197647,0,-0.00131994,-0.0058541,0,0,-0.00107232
7,26,0,-0.226533,0,-0.00385853,0.0122136,0,0,0.00115568
8,26,0,-0.233876,0,0.0149905,0.0075864,0,0,-0.00130606
9,26,0,-0.246962,0,0.00413255,-0.00022014,0,0,-0.000308562
10,26,0,-0.258314,0,0.00230017,0.00201501,0,0,0.00170556
1,27,0,-0.121744,0,0.0192956,-0.0113954,0,0,-0.00117612
2,27,0,-0.125645,0,0.0248771,-0.0269257,0,0,0.0010607
3,27,0,-0.149652,0,0.0185545,-0.00358508,0,0,0.00227328
4,27,0,-0.172984,0,-0.00217954,0.0117707,0,0,-0.000445979
5,27,0,-0.147497,0,0.0251111,0.00299537,0,0,-0.000654631
6,27,0,-0.200939,0,0.015509,0.0027241,0,0,-0.00234226
7,27,0,-0.190618,0,-0.0154272,-0.00743858,0,0,0.000283552
8,27,0,-0.116912,0,-0.00542371,3.48537e-05,0,0,0.000605495
9,27,0,-0.15431,0,0.0256666,0.0141347,0,0,0.000407367
10,27,0,-0.111951,0,-0.0059658,-0.000654132,0,0,0.000847025
1,28,0,0.305288,0,0.0256957,-0.00860523,0,0,-0.000850215
2,28,0,0.304866,0,0.0199555,0.000409281,0,0,0.000620818
3,28,0,0.338939,0,0.00577458,-0.0186093,0,0,0.00154649
4,28,0,0.370524,0,0.0353799,0.00354814,0,0,0.00216247
5,28,0,0.296794,0,0.00348504,-0.00793262,0,0,0.000542319
6,28,0,0.29652,0,-0.0051931,0.0146063,0,0,0.00235218
7,28,0,0.325178,0,0.0270589,-0.0115668,0,0,0.000610716
8,28,0,0.361836,0,0.0468305,-0.00676475,0,0,0.000883996
9,28,0,0.310027,0,0.00258806,-0.00434432,0,0,-0.000605712
10,28,0,0.309026,0,0.0169012,-0.00388335,0,0,-0.000456136
1,29,0,-0.0602626,0,0.0135754,-0.00166997,0,0,0.000793502
2,29,0,-0.102387,0,0.00191464,0.0108292,0,0,-0.000224679
3,29,0,-0.196355,0,0.0074879,-0.0152478,0,0,-0.000426431
4,29,0,-0.138272,0,0.0162708,0.0173718,0,0,0.000428361
5,29,0,-0.118315,0,-0.00819845,-0.0174032,0,0,-0.00170384
6,29,0,-0.091499,0,0.0123195,0.00462496,0,0,-0.000352431
7,29,0,-0.098789,0,-0.0057915,-0.00642988,0,0,0.00138001
8,29,0,-0.127003,0,-0.00490818,0.0112004,0,0,-0.00166732
9,29,0,-0.0841373,0,-0.013853,-0.000107963,0,0,0.000211103
10,29,0,-0.0542406,0,0.0228137,0.00992487,0,0,0.000324446
1,30,0,0.463634,0,-0.0138094,-0.00609888,0,0,-0.00114365
2,30,0,0.475374,0,0.00335638,0.0159991,0,0,0.000105911
3,30,0,0.421954,0,0.00112875,-0.0138877,0,0,-0.000300294
4,30,0,0.48023,0,0.00736205,-0.00713871,0,0,0.0008392
5,30,0,0.451354,0,0.00845537,0.00189195,0,0,-0.000641403
6,30,0,0.477771,0,-0.0167252,0.00261935,0,0,-0.00114451
7,30,0,0.49017,0,0.0242021,-0.00955155,0,0,0.00117227
8,30,0,0.433841,0,-0.0376268,0.0056361,0,0,-0.00048045
9,30,0,0.43587,0,-0.0107611,-0.0162893,0,0,0.000707945
10,30,0,0.446331,0,-0.00648919,0.00646397,0,0,-0.000712923
1,31,0,0.160872,0,0.00736413,0.0256023,0,0,-0.000952398
2,31,0,0.164257,0,0.0344674,0.00651931,0,0,-0.000999961
3,31,0,0.1765,0,0.00350326,-0.0157899,0,0,-0.00199524
4,31,0,0.132273,0,0.0021062,0.00318399,0,0,0.000367199
5,31,0,0.177732,0,0.0272144,0.00887615,0,0,-0.00224042
6,31,0,0.145495,0,0.0125566,-0.0069251,0,0,-0.00151248
7,31,0,0.173059,0,0.00905921,-0.0105907,0,0,0.00151325
8,31,0,0.198544,0,0.00570583,-0.00466952,0,0,-0.00146843
9,31,0,0.169305,0,0.0131844,-0.00883126,0,0,-0.0013647
10,31,0,0.155178,0,-0.000194731,0.0104668,0,0,0.0004265
1,32,0,-0.846747,0,-0.0113393,-0.00272675,0,0,0.000918567
2,32,0,-0.811811,0,-0.0121161,0.00624082,0,0,0.0014857
3,32,0,-0.778663,0,-0.00476893,-0.00878765,0,0,0.00167043
4,32,0,-0.740519,0,0.00614835,0.00193778,0,0,0.0018793
5,32,0,-0.769161,0,0.00632752,0.00534197,0,0,-0.00111726
6,32,0,-0.719682,0,0.0222057,0.00461425,0,0,-0.00173277
7,32,0,-0.770068,0,-0.011115,0.0113796,0,0,0.00102899
8,32,0,-0.763809,0,0.0226428,0.00827252,0,0,0.00215401
9,32,0,-0.831934,0,-0.0144649,0.0106681,0,0,0.00150307
10,32,0,-0.727234,0,0.00789971,-0.00548822,0,0,-0.00108158
1,33,0,0.0350192,0,-0.0201176,0.000469771,0,0,-4.61013e-05
2,33,0,0.111967,0,0.021241,0.0165128,0,0,-0.0014611
3,33,0,0.109498,0,-0.0127974,0.00161593,0,0,-0.00278716
4,33,0,0.143274,0,0.0278791,-0.00758114,0,0,-0.00158518
5,33,0,0.0985262,0,-0.000750952,-0.00550847,0,0,-0.000498687
6,33,0,0.135246,0,0.0140071,-0.00819876,0,0,-0.000596209
7,33,0,0.156344,0,0.0176949,0.00915061,0,0,-0.00165322
8,33,0,0.113839,0,0.00877684,0.00975043,0,0,-0.00233536
9,33,0,0.0996409,0,-0.005792,0.0114222,0,0,0.000316701
10,33,0,0.162452,0,0.00201307,9.17783e-05,0,0,-0.00237797
1,34,0,0.317268,0,-0.00942644,0.0276241,0,0,-0.00119642
2,34,0,0.321015,0,0.0217178,0.0083053,0,0,-0.000794621
3,34,0,0.336702,0,-0.00786002,0.00656309,0,0,0.000484929
4,34,0,0.360022,0,-0.0161386,-0.0061551,0,0,-0.00171279
5,34,0,0.299077,0,-0.00780897,0.00608501,0,0,-0.000399168
6,34,0,0.283591,0,0.0143387,-0.00533866,0,0,-0.00190728
7,34,0,0.313944,0,-0.0040082,0.0148751,0,0,-0.00163437
8,34,0,0.340719,0,0.020738,-0.00363405,0,0,-0.000956837
9,34,0,0.328062,0,-0.0366922,0.00511228,0,0,0.00199505
10,34,0,0.223616,0,-0.0248246,-0.00910239,0,0,0.00177599
1,35,0,-0.378324,0,0.0109123,0.0191902,0,0,0.00147155
2,35,0,-0.364427,0,-0.00729438,0.00832203,0,0,-0.00165177
3,35,0,-0.37916,0,-0.00322207,0.0215391,0,0,0.00177326
4,35,0,-0.318736,0,-0.00123875,-0.00517625,0,0,1.51482e-05
5,35,0,-0.324778,0,0.0107117,0.000836611,0,0,0.000894261
6,35,0,-0.32009,0,0.00537954,-0.00475727,0,0,0.000832368
7,35,0,-0.401038,0,-0.0155703,-0.00269766,0,0,-0.000490389
8,35,0,-0.363913,0,0.0120976,0.00627347,0,0,-6.63965e-05
9,35,0,-0.337267,0,0.000511745,0.00571346,0,0,0.000861761
10,35,0,-0.349967,0,0.0128852,0.00166076,0,0,0.00211449
1,36,0,-0.529743,0,-0.0029703,-0.0059687,0,0,0.000237879
2,36,0,-0.487453,0,0.00534186,-0.000635024,0,0,0.000287306
3,36,0,-0.532439,0,-0.00791503,0.0013586,0,0,0.000825691
4,36,0,-0.427549,0,-0.0163585,-0.00786949,0,0,0.000741957
5,36,0,-0.442226,0,-0.00764104,0.00851116,0,0,0.000213607
6,36,0,-0.551412,0,-0.0127139,0.00688752,0,0,0.00240926
7,36,0,-0.500204,0,-0.00196316,-0.00747063,0,0,0.00297154
8,36,0,-0.502271,0,-0.0119599,-0.00672762,0,0,0.00151528
9,36,0,-0.533084,0,0.000311379,-0.0117976,0,0,0.00225408
10,36,0,-0.500703,0,-0.00901568,0.024906,0,0,0.000402217
1,37,0,-0.227876,0,0.0109866,0.0138379,0,0,0.00109729
2,37,0,-0.134439,0,0.0253955,0.0158522,0,0,0.000314215
3,37,0,-0.160101,0,0.00890966,0.0126423,0,0,-0.000755445
4,37,0,-0.280694,0,-0.010656,-0.00803676,0,0,0.00013329
5,37,0,-0.174003,0,0.00415415,-0.00813512,0,0,-0.000138938
