rep,id,eta_Cl,eta_V1,eta_Q,eta_V2,eta_S,eta_R0,eta_gamma,eta_MTT
7,9,0.00260474,0.230308,-0.0132856,0.00724986,0.00931411,-0.00194196,0.002993,0.00161642
8,9,0.000105049,0.264816,0.0140375,0.0039161,-0.0126794,-0.00167084,0.00288696,-0.00222231
9,9,0.00149059,0.322144,-0.00514519,-0.00102801,-0.00494267,0.00460812,-0.00266213,-5.4393e-05
10,9,0.000547236,0.278566,-0.00194782,-0.00445959,0.00174936,-0.00251542,0.000371128,0.000389993
1,10,-0.0013634,0.297509,-0.00514492,0.000572803,-0.000679184,-0.00110013,-0.0102865,0.00115745
2,10,-0.00182766,0.309945,-0.00319298,-0.0216777,0.00326959,0.00236578,-0.00407766,-0.000927032
3,10,-0.000737359,0.276368,-0.0165424,-0.0200002,-0.00429012,0.00174543,0.00274039,-0.00277536
4,10,0.00105368,0.302624,0.00435125,-0.00761803,-0.0211315,0.00413987,0.00532499,-0.00147637
5,10,0.00333346,0.26281,0.00985194,-0.0289869,-0.00428702,-0.000903785,-0.00171446,-0.00681899
6,10,0.000704331,0.331736,0.00350215,0.00447967,-0.00456012,-0.00159964,-0.00261285,0.000692022
7,10,0.000716957,0.299302,0.0135344,-0.0133372,-0.00012347,0.00217928,-0.00373236,0.00270575
8,10,-0.00151978,0.236296,0.00789717,-0.000483103,-0.00289226,0.00274616,0.00439073,-0.000220671
9,10,0.000915478,0.283985,-0.00587782,-0.00388825,-0.0119837,0.00253894,-0.010549,0.00133651
10,10,-0.00369626,0.292033,0.0042667,-0.0143096,-0.0184369,0.00128077,-0.00381941,-0.000795131
1,11,-0.000177164,0.564886,0.00111382,-0.00291088,0.00490703,0.00421842,0.00555679,-7.94988e-05
2,11,-0.00868566,0.635775,0.00815503,-0.000240318,0.0212988,-0.00242622,-0.00502598,0.0030011
3,11,-0.00161975,0.687958,0.00701607,-8.98044e-05,-0.00260792,-0.00254212,0.00317782,0.00131334
4,11,0.00398375,0.693527,-0.00096385,-0.0033562,0.0148322,-0.00210474,0.0139409,-0.00351531
5,11,0.000423576,0.652263,0.0100543,0.0125349,-0.00398612,-0.00252201,-0.00674941,-0.00156208
6,11,-0.00379665,0.674097,-0.0104369,0.0241413,-0.0111445,-0.000579981,0.0020143,0.00210977
7,11,-0.00017769,0.637484,0.0071833,-0.00906166,-0.00557329,-0.00164747,-0.000485514,-0.00417922
8,11,0.00165192,0.60639,-0.000651557,0.0112527,0.0168955,-0.0019664,-0.00146145,0.00251821
9,11,-0.00366984,0.646294,0.00708875,-0.0107728,-0.00827323,0.00214553,-0.00299565,-0.00443351
10,11,0.0034684,0.657509,-0.00077744,0.0116596,0.0133816,-0.000388527,0.00575997,0.00338918
1,12,-0.000329775,-0.21045,0.00765784,0.00389002,-0.0037994,0.00315973,0.00538629,-0.00115618
2,12,-0.00732498,-0.207624,0.00773945,-0.00198329,-0.0158194,0.00306397,0.00287653,-0.0002044
3,12,-0.00205622,-0.235402,-0.0107525,-0.00618528,0.0072687,0.00272956,0.00205737,0.000621247
4,12,0.00382947,-0.194661,0.00482545,0.00950809,0.0115986,-0.00256565,-0.00506605,-0.00198947
5,12,0.00184472,-0.223205,-0.00296681,-0.0118251,0.00537809,0.000322425,0.0163049,-0.00243139
6,12,0.00031136,-0.143325,0.0141568,-0.00926555,0.00208509,-0.00205631,0.00231523,-0.00492049
7,12,-0.00106015,-0.144552,0.00991325,0.012265,0.00257542,-0.0020943,-0.00101159,-0.00124453
8,12,0.000146036,-0.198546,0.00254214,-0.0100481,0.00487409,0.0011586,0.00612557,0.00146526
9,12,-6.89165e-05,-0.216963,0.0201483,0.00280217,-0.00393584,-0.00113269,0.00478782,-0.0024221
10,12,-0.00444285,-0.155636,0.00103078,-0.00188306,0.000980863,0.0042717,-0.0031236,0.000278177
1,13,-0.00218567,-0.173508,-2.56249e-05,0.0116122,0.00170777,-0.00180915,0.00305611,0.000904614
2,13,-0.00400624,-0.182061,-0.0031084,-0.000683354,0.0210093,0.00120585,-0.000300643,0.000505569
3,13,0.00245187,-0.197199,0.000926471,0.0197197,0.00565107,-0.000658469,0.00360204,0.00306511
4,13,-0.000951254,-0.164487,-0.00344857,0.00617449,0.0120617,0.000672591,-0.00473538,0.000972462
5,13,0.00629596,-0.153954,0.000544351,-0.00494786,-0.00731499,0.00240949,0.00757021,-0.00395086
