id,eta_V_SAEM,eta_Cl_SAEM,eta_V_mean,eta_Cl_mean,eta_V_mode,eta_Cl_mode,eta_V_sd,eta_Cl_sd
1,-0.0510718,0.00535709,-0.0514361,0.00359506,-0.054078,0.00427211,0.0216902,0.00571238
2,-0.350345,0.000305954,-0.350314,0.000777198,-0.353543,0.000224573,0.014909,0.00633873
3,-0.390708,0.00238384,-0.392119,0.00201834,-0.392102,0.00228677,0.0130878,0.00516533
4,-0.156049,0.00240236,-0.152447,0.00226118,-0.153444,0.00307477,0.0181302,0.00614556
5,-0.192995,0.00090261,-0.192871,6.02795e-05,-0.196612,1.49657e-05,0.0191581,0.00577409
6,0.0337782,0.000537595,0.0308024,-0.000860683,0.032145,0.000602003,0.0205519,0.00539996
7,-0.39018,0.00282908,-0.396659,0.000440077,-0.393767,0.00119209,0.0143244,0.00577268
8,0.109705,0.000929665,0.106295,0.00153911,0.104064,0.00106769,0.0228384,0.00503726
9,0.160065,-0.00176769,0.160915,-0.000919443,0.162821,-0.000348702,0.0259558,0.00463951
10,0.52489,0.00179521,0.52029,0.00217641,0.518369,0.00187848,0.0257022,0.00550476
11,-0.0735658,-0.00219489,-0.0716451,-0.000590582,-0.0738539,-0.00110954,0.0200017,0.00552822
12,0.143423,-0.000759152,0.14485,-0.00119957,0.14335,-0.00093994,0.0238386,0.00535747
13,-0.139588,-3.32945e-05,-0.136804,0.000812097,-0.139237,0.000417523,0.0181976,0.00446633
14,0.318774,-0.00342094,0.316483,-0.00334144,0.317472,-0.00292856,0.0232964,0.00566831
15,0.117396,-0.000387737,0.112636,-0.000594618,0.116039,-0.000123026,0.023705,0.00610946
16,-0.330264,-0.00300123,-0.328299,-0.00143498,-0.329905,-0.00289304,0.0141146,0.00530641
17,-0.374361,0.00132477,-0.374228,0.00239457,-0.374283,0.00185009,0.0128029,0.00520077
18,-0.150745,-0.000216204,-0.151618,-0.000280974,-0.153389,-0.000629931,0.0182747,0.00629372
19,-0.16876,0.00489235,-0.169363,0.00514826,-0.170822,0.00475875,0.0173132,0.00493717
20,0.056164,0.000928776,0.0561545,0.000945308,0.0568872,0.00172763,0.0196309,0.00499241
21,-0.393793,-0.000131737,-0.391921,7.9452e-05,-0.393469,-0.000221986,0.0147013,0.00515372
22,0.160633,-0.00254444,0.164289,-0.00276744,0.164146,-0.00246655,0.0249021,0.00611155
23,0.156965,-0.000472479,0.161359,-0.000581104,0.15958,-0.000148446,0.0230386,0.00539382
24,0.578243,0.00194662,0.578568,0.00191265,0.579666,0.00192153,0.0261567,0.00582873
25,-0.0741443,-0.00153852,-0.0792338,-0.00236802,-0.0777839,-0.00214701,0.0189791,0.0063361
26,0.150974,-0.000744262,0.14679,-0.001722,0.147317,-0.00135641,0.0269099,0.00557842
27,-0.115741,-0.00260365,-0.115221,-0.00316032,-0.118085,-0.00343959,0.0203837,0.00528278
28,0.333498,-0.00392213,0.342082,-0.00335246,0.340558,-0.00335127,0.0243974,0.00616231
29,0.142957,0.00609696,0.145957,0.00601593,0.142968,0.00659782,0.0243006,0.00491732
30,0.284957,0.00175426,0.28189,0.000546781,0.281323,0.000801398,0.0240674,0.00529485
31,-0.383589,0.00443405,-0.387171,0.00305641,-0.386449,0.00334136,0.0125788,0.00584094
32,-0.146095,0.00129989,-0.141959,0.0016649,-0.144645,0.00132433,0.0183313,0.00627088
33,-0.212589,-0.00214876,-0.213306,-0.00136722,-0.214173,-0.00234902,0.0142781,0.00507951
34,0.0628068,0.00176162,0.0639151,0.00176682,0.0634113,0.00158048,0.0217989,0.00608399
35,-0.383824,-0.000479607,-0.381352,0.000400483,-0.382965,-0.000311166,0.0137249,0.00533807
36,0.143396,-0.00605479,0.142249,-0.00646518,0.141881,-0.0059149,0.0224948,0.00528946
37,0.082553,0.000966363,0.0809559,0.000486617,0.082356,0.00125925,0.0210044,0.00500502
38,0.58283,-0.00109139,0.573821,9.58711e-05,0.581781,-0.000613323,0.0264374,0.00610031
39,-0.081564,-0.00127276,-0.0816209,-0.000896684,-0.0819699,-0.000607872,0.0200143,0.00555621
40,0.144263,-0.00196614,0.14451,-0.00276903,0.143048,-0.00187587,0.0222492,0.00575776
41,-0.130449,0.00150951,-0.130475,0.00152278,-0.131359,0.00111218,0.0175879,0.00496344
42,0.30081,0.00269146,0.300932,0.00323562,0.30242,0.00268724,0.0244876,0.00526506
43,0.140911,0.000609579,0.144173,-0.000327987,0.141675,0.000619434,0.0196356,0.00556265
44,0.260909,-0.00688155,0.259956,-0.00630755,0.26036,-0.00660081,0.0218346,0.00560946
45,-0.289896,-3.75947e-05,-0.289953,-0.000721381,-0.292884,-0.000835623,0.0129948,0.00560203
