id,eta_Cl_SAEM,eta_V1_SAEM,eta_Q_SAEM,eta_V2_SAEM,eta_S_SAEM,eta_R0_SAEM,eta_gamma_SAEM,eta_MTT_SAEM,eta_Cl_mean,eta_V1_mean,eta_Q_mean,eta_V2_mean,eta_S_mean,eta_R0_mean,eta_gamma_mean,eta_MTT_mean,eta_Cl_mode,eta_V1_mode,eta_Q_mode,eta_V2_mode,eta_S_mode,eta_R0_mode,eta_gamma_mode,eta_MTT_mode,eta_Cl_sd,eta_V1_sd,eta_Q_sd,eta_V2_sd,eta_S_sd,eta_R0_sd,eta_gamma_sd,eta_MTT_sd
32,0.0110038,0,0,0.101162,0.00152054,-4.16226e-05,-0.000363471,7.8928e-05,0.0118331,0,0,0.0982279,0.00083463,0.000402789,0.000124548,0.000374782,0.00904695,0,0,0.104121,0.00360151,-1.56139e-05,-0.00032393,-2.84454e-05,0.01264,0,0,0.0506012,0.0140142,0.00201854,0.00429052,0.00186399
33,-0.00553369,0,0,-0.0131817,-0.0130197,0.000132124,0.00108503,-0.000581303,-0.0100192,0,0,-0.00644236,-0.0160663,0.000233261,0.00166906,-0.000998358,-0.0107488,0,0,0.000682587,-0.0150129,0.000141133,0.00128401,-0.000284217,0.0107149,0,0,0.0419289,0.0150596,0.00178206,0.00455052,0.00208308
34,-0.00374067,0,0,-0.186426,0.0135903,-0.000701409,-6.0718e-05,-0.000871654,-0.00562713,0,0,-0.183245,0.0147398,-0.000619644,-0.000274351,-0.00110094,-0.00413782,0,0,-0.158939,0.0155607,-0.000845266,-0.000257759,-0.000603236,0.0114131,0,0,0.0452651,0.0138695,0.00202026,0.00432862,0.0019779
35,0.00903281,0,0,0.0667084,0.00441187,0.000150982,-0.000866336,0.000704365,0.0110968,0,0,0.0519996,0.00571812,0.000473693,-0.000819501,0.000570951,0.0107315,0,0,0.0583027,0.00387235,0.000374636,-0.0008809,0.00031597,0.00904744,0,0,0.0411542,0.0120195,0.00206409,0.00431267,0.00187091
36,0.0156968,0,0,0.0308218,0.00103739,-0.00201277,-0.00149065,0.00109083,0.0145089,0,0,0.0355443,0.000911857,-0.00178313,-0.00233055,0.00121712,0.012622,0,0,0.0408742,-0.0106837,-0.00158695,-0.00111943,0.000871402,0.0113667,0,0,0.0407474,0.0154031,0.00177556,0.00414332,0.00196342
37,0.00451729,0,0,0.0655111,0.00836023,-0.000534612,0.00197976,-0.000296612,0.000748752,0,0,0.0767888,0.00576716,-4.06589e-05,0.00125935,-0.000417656,0.00275649,0,0,0.0797954,0.00489263,-0.000842752,0.00154566,-0.000751189,0.00972473,0,0,0.0458476,0.0161701,0.00220309,0.00450665,0.00208144
38,0.00419101,0,0,0.0124363,0.00330755,-0.00101185,0.00238851,-0.00170113,0.00446943,0,0,0.0173454,0.00357054,-0.000628096,0.00134899,-0.00119888,0.0057496,0,0,0.0125287,0.00803898,-0.00131444,0.000283729,-0.00155696,0.0100762,0,0,0.0495553,0.0166937,0.00210938,0.00475345,0.00197502
39,0.0161205,0,0,0.0436915,0.00317044,0.000102453,-0.00085613,-0.000224766,0.0175833,0,0,0.0394589,0.00204519,0.000567014,-0.000349158,0.000140155,0.0188356,0,0,0.0377867,0.0011388,-0.000125319,-0.000863568,9.4558e-05,0.0109852,0,0,0.0447245,0.0138173,0.00171662,0.00440635,0.00177751
40,-0.0216723,0,0,-0.268342,-0.0109409,4.36013e-05,-0.000680589,-2.23956e-05,-0.0228939,0,0,-0.264946,-0.010581,-3.45372e-05,-0.000210336,-0.000103772,-0.0285755,0,0,-0.24066,-0.000389561,0.000511992,0.000139777,-0.000148648,0.00873451,0,0,0.0384369,0.0143452,0.00193517,0.00396318,0.00204407
41,-0.0134268,0,0,0.0101905,0.00894819,0.000624717,0.00162451,-0.000480599,-0.015398,0,0,0.0131896,0.0107836,0.000209459,0.00223279,-0.000234626,-0.0147835,0,0,0.00944207,0.00994082,0.000438857,0.00118264,-0.000225521,0.0106472,0,0,0.0400622,0.0158812,0.00179308,0.0039974,0.00195467
42,-0.00275561,0,0,-0.0519645,-0.0118408,0.000275592,-0.00239518,0.000605193,-0.00230314,0,0,-0.0437363,-0.0102631,3.46586e-05,-0.00201435,0.000752153,-0.00371488,0,0,-0.0375276,-0.0072814,0.000435959,-0.00116174,0.000598787,0.0101776,0,0,0.0395747,0.0121371,0.00201785,0.00427842,0.00188632
43,0.0048922,0,0,0.017392,0.00459191,-5.13229e-05,0.00118463,-0.000875802,0.00389774,0,0,0.0219373,0.00463139,-0.000490337,0.000484351,-0.000635834,0.00523617,0,0,0.0259843,0.00135171,-4.58539e-06,0.000529813,0.000121043,0.00941186,0,0,0.0401225,0.0152114,0.00196338,0.00444806,0.00196284
44,0.00251108,0,0,-0.0620471,-0.0089034,0.0011339,-0.00330833,0.00189269,-0.0016489,0,0,-0.0469203,-0.00871302,0.00107644,-0.00374528,0.0019661,0.00050197,0,0,-0.0457294,-0.00925029,0.00105088,-0.00433253,0.00156912,0.0100529,0,0,0.0391664,0.0135075,0.00194482,0.0041457,0.00185569
45,0.00868225,0,0,0.0326749,0.00589727,6.47353e-05,0.00207661,-0.00110215,0.00923839,0,0,0.030368,0.0023171,7.74936e-05,0.00250357,-0.000996224,0.010442,0,0,0.0276206,0.00884679,0.000181035,0.000541282,0.000171169,0.0101089,0,0,0.0415702,0.0135393,0.00188109,0.00392484,0.00201897
